PrimaryKey,Structure,CityName
Hanson2016_1,Acropolis,Kalapodi
Hanson2016_1,Agora,Kalapodi
Hanson2016_1,Temple of Apollo,Kalapodi
Hanson2016_1,Theatre,Kalapodi
Hanson2016_1,Walls,Kalapodi
Hanson2016_2,Sanctuary of Apollo Argyieus,Acharnes
Hanson2016_2,Sanctuary of Hercules,Acharnes
Hanson2016_2,Theatre,Acharnes
Hanson2016_3,Acropolis,Akraifnio
Hanson2016_3,Agora,Akraifnio
Hanson2016_3,Fountain,Akraifnio
Hanson2016_3,Temple of Apollo Ptous,Akraifnio
Hanson2016_3,Temple of Dionysus,Akraifnio
Hanson2016_3,Theatre,Akraifnio
Hanson2016_3,Walls,Akraifnio
Hanson2016_4,Shrine of Aeacus,Aigina
Hanson2016_4,Stadium,Aigina
Hanson2016_4,Temple of Aphrodite,Aigina
Hanson2016_4,Temple of Apollo,Aigina
Hanson2016_4,Temple of Apollo Thearius,Aigina
Hanson2016_4,Theatre,Aigina
Hanson2016_4,Walls,Aigina
Hanson2016_4,Walls,Aigina
Hanson2016_5,Acropolis,Aigeira
Hanson2016_5,Agora,Aigeira
Hanson2016_5,Gymnasium,Aigeira
Hanson2016_5,Temple of Aphrodite Urania,Aigeira
Hanson2016_5,Temple of Apollo,Aigeira
Hanson2016_5,Temple of Artemis,Aigeira
Hanson2016_5,Temple of Zeus,Aigeira
Hanson2016_5,Theatre,Aigeira
Hanson2016_6,Acropolis,Aigio
Hanson2016_6,Gymnasium,Aigio
Hanson2016_6,Sanctuary of Zeus Homagyrius or Homarius,Aigio
Hanson2016_6,Temple of Demeter Panchaea,Aigio
Hanson2016_6,Theatre,Aigio
Hanson2016_6,Walls,Aigio
Hanson2016_7,Acropolis,Arta
Hanson2016_7,Agora?,Arta
Hanson2016_7,Bridge,Arta
Hanson2016_7,Temple,Arta
Hanson2016_7,Temple,Arta
Hanson2016_7,Theatre,Arta
Hanson2016_7,Urban grid,Arta
Hanson2016_7,Walls,Arta
Hanson2016_8,Acropolis,Amfissa
Hanson2016_8,Agora?,Amfissa
Hanson2016_8,Temple of Athena,Amfissa
Hanson2016_8,Walls,Amfissa
Hanson2016_9,Acropolis,Anthedon
Hanson2016_9,Agora,Anthedon
Hanson2016_9,Gymnasium,Anthedon
Hanson2016_9,Harbour,Anthedon
Hanson2016_9,Stoa,Anthedon
Hanson2016_9,Temple of Demeter and Kore,Anthedon
Hanson2016_9,Temple of Dionysus,Anthedon
Hanson2016_9,Temple of the Cabeiri,Anthedon
Hanson2016_9,Walls,Anthedon
Hanson2016_10,Acropolis,Palatia
Hanson2016_10,Gymnasium,Palatia
Hanson2016_10,Sanctuary of Poseidon,Palatia
Hanson2016_10,Walls,Palatia
Hanson2016_11,Agora,Gjirokaster
Hanson2016_11,Urban grid,Gjirokaster
Hanson2016_11,Walls,Gjirokaster
Hanson2016_12,Theatre,Loutron
Hanson2016_12,Walls,Loutron
Hanson2016_13,Acropolis (Aspis),Argos
Hanson2016_13,Acropolis (Larissa),Argos
Hanson2016_13,Agora,Argos
Hanson2016_13,Aqueduct,Argos
Hanson2016_13,Baths,Argos
Hanson2016_13,Bouleuterion,Argos
Hanson2016_13,Ekklesiasterion,Argos
Hanson2016_13,Gymnasium,Argos
Hanson2016_13,Nymphaeum,Argos
Hanson2016_13,Odeum,Argos
Hanson2016_13,Palaestra,Argos
Hanson2016_13,Prytaneum,Argos
Hanson2016_13,Stadium,Argos
Hanson2016_13,Stoa,Argos
Hanson2016_13,Stoa,Argos
Hanson2016_13,Temple of Aphrodite,Argos
Hanson2016_13,Temple of Apollo Lyceius,Argos
Hanson2016_13,Temple of Apollo Pythias,Argos
Hanson2016_13,Temple of Aspis,Argos
Hanson2016_13,Temple of Athena Oxyderkes,Argos
Hanson2016_13,Temple of Demeter,Argos
Hanson2016_13,Temple of Hera,Argos
Hanson2016_13,Temple of Hera,Argos
Hanson2016_13,Temple of Zeus Larissaeus,Argos
Hanson2016_13,Theatre,Argos
Hanson2016_13,Theatre (Rectilinear),Argos
Hanson2016_13,Walls,Argos
Hanson2016_13,Walls,Argos
Hanson2016_14,Academy,Athens
Hanson2016_14,Acropolis,Athens
Hanson2016_14,Agora (Archaic),Athens
Hanson2016_14,Agora (Classical),Athens
Hanson2016_14,Agora (Roman),Athens
Hanson2016_14,Aqueduct,Athens
Hanson2016_14,Basilica,Athens
Hanson2016_14,Bouleuterion,Athens
Hanson2016_14,Bridge,Athens
Hanson2016_14,Cult of Asklepius,Athens
Hanson2016_14,Cult of Pan,Athens
Hanson2016_14,Dikasterion,Athens
Hanson2016_14,Dromos,Athens
Hanson2016_14,Ekklesiasterion,Athens
Hanson2016_14,Fountain,Athens
Hanson2016_14,Fountain (Circular),Athens
Hanson2016_14,Fountain (Klepsydra),Athens
Hanson2016_14,Fountain (South-East),Athens
Hanson2016_14,Fountain (South-West),Athens
Hanson2016_14,Gymnasium,Athens
Hanson2016_14,Gymnasium of Ptolemy,Athens
Hanson2016_14,Gymnasium of the Academy,Athens
Hanson2016_14,Gymnasium of the Giants,Athens
Hanson2016_14,Gymnasium of the Lykeon,Athens
Hanson2016_14,Hippodrome,Athens
Hanson2016_14,Library of Hadrian,Athens
Hanson2016_14,Library of Pantainos,Athens
Hanson2016_14,Lyceum,Athens
Hanson2016_14,Metroon,Athens
Hanson2016_14,Metroon in the Fields,Athens
Hanson2016_14,Nymphaeum,Athens
Hanson2016_14,Odeum of Agrippa,Athens
Hanson2016_14,Odeum of Herodes Atticus,Athens
Hanson2016_14,Odeum of Perikles,Athens
Hanson2016_14,Orchestra,Athens
Hanson2016_14,Pnyx,Athens
Hanson2016_14,Propylon,Athens
Hanson2016_14,Prytaneum,Athens
Hanson2016_14,Sanctuary of Dionysus in the Marshes,Athens
Hanson2016_14,Sanctuary of Zeus Eleutheros,Athens
Hanson2016_14,Sanctuary the daughters of Leos,Athens
Hanson2016_14,Shrine (Triangular),Athens
Hanson2016_14,Shrine of Aphrodite and Eros,Athens
Hanson2016_14,Shrine of Apollo Hypoakraios,Athens
Hanson2016_14,Shrine of Dionysus Eleutherus,Athens
Hanson2016_14,Shrine of Hercules Alexikakos,Athens
Hanson2016_14,Shrine of Hercules Pankrates,Athens
Hanson2016_14,Shrine of Kodros, Neleus, and Basile,Athens
Hanson2016_14,Shrine of the Nymphs,Athens
Hanson2016_14,Shrine of Zeus Hypsistos,Athens
Hanson2016_14,Stadium of Herodes Atticus,Athens
Hanson2016_14,Stadium of Lykourgos,Athens
Hanson2016_14,Stoa (Middle),Athens
Hanson2016_14,Stoa (North-East),Athens
Hanson2016_14,Stoa (Poikile),Athens
Hanson2016_14,Stoa (Royal),Athens
Hanson2016_14,Stoa (South I),Athens
Hanson2016_14,Stoa (South II),Athens
Hanson2016_14,Stoa (South-West),Athens
Hanson2016_14,Stoa of Attalos,Athens
Hanson2016_14,Stoa of Eumenes II,Athens
Hanson2016_14,Stoa of the Herms,Athens
Hanson2016_14,Stoa of Zeus Eleutheros,Athens
Hanson2016_14,Temple,Athens
Hanson2016_14,Temple (Palladion),Athens
Hanson2016_14,Temple (Poros),Athens
Hanson2016_14,Temple (Tholos),Athens
Hanson2016_14,Temple of All the Gods (Pantheon),Athens
Hanson2016_14,Temple of Amynos,Athens
Hanson2016_14,Temple of Antiochos Epiphanes,Athens
Hanson2016_14,Temple of Aphrodite Ourania,Athens
Hanson2016_14,Temple of Apollo Delpinios,Athens
Hanson2016_14,Temple of Apollo Patroos,Athens
Hanson2016_14,Temple of Ares,Athens
Hanson2016_14,Temple of Artemis Agrotera,Athens
Hanson2016_14,Temple of Artemis Ariste and Kalliste,Athens
Hanson2016_14,Temple of Artemis Aristoboule,Athens
Hanson2016_14,Temple of Artemis Brauronia,Athens
Hanson2016_14,Temple of Athena (Hekatompedon),Athens
Hanson2016_14,Temple of Athena (Old Temple of Athena),Athens
Hanson2016_14,Temple of Athena Polias (Parthenon),Athens
Hanson2016_14,Temple of Bacchus,Athens
Hanson2016_14,Temple of Demeter (Eleusinon),Athens
Hanson2016_14,Temple of Erectheus (Erectheum),Athens
Hanson2016_14,Temple of Hadrian,Athens
Hanson2016_14,Temple of Hephaestus,Athens
Hanson2016_14,Temple of Hera and Zeus (Panhellenion),Athens
Hanson2016_14,Temple of Kronos and Rhea,Athens
Hanson2016_14,Temple of Pythias (Pythion),Athens
Hanson2016_14,Temple of Rome and Augustus,Athens
Hanson2016_14,Temple of the Mother of the Gods,Athens
Hanson2016_14,Temple of Theseus,Athens
Hanson2016_14,Temple of Tritopatres,Athens
Hanson2016_14,Temple of Zeus,Athens
Hanson2016_14,Temple of Zeus Phratrios and Athena Phratria,Athens
Hanson2016_14,Theatre (Lenaean),Athens
Hanson2016_14,Theatre of Dionysus,Athens
Hanson2016_14,Unidentified public building,Athens
Hanson2016_14,Unidentified public building,Athens
Hanson2016_14,Unidentified public building (Chalkotheke),Athens
Hanson2016_14,Urban grid,Athens
Hanson2016_14,Walls,Athens
Hanson2016_14,Walls (Late Roman),Athens
Hanson2016_14,Walls (Peisistratan),Athens
Hanson2016_14,Walls (Pelargikon / Pelasgian),Athens
Hanson2016_14,Walls (Themistoclean),Athens
Hanson2016_14,Walls (Valerian),Athens
Hanson2016_15,Acropolis,Palaiokastro
Hanson2016_15,Temple of Poseidon?,Palaiokastro
Hanson2016_15,Theatre,Palaiokastro
Hanson2016_15,Walls,Palaiokastro
Hanson2016_16,Acropolis,Butrinto
Hanson2016_16,Agora,Butrinto
Hanson2016_16,Aqueduct,Butrinto
Hanson2016_16,Baths (Theatre),Butrinto
Hanson2016_16,Bridge,Butrinto
Hanson2016_16,Fountain of Junia Rufina,Butrinto
Hanson2016_16,Gymnasium,Butrinto
Hanson2016_16,Harbour,Butrinto
Hanson2016_16,Nymphaeum,Butrinto
Hanson2016_16,Nymphaeum,Butrinto
Hanson2016_16,Prytaneum,Butrinto
Hanson2016_16,Sanctuary,Butrinto
Hanson2016_16,Shrine of Asclepius,Butrinto
Hanson2016_16,Stoa,Butrinto
Hanson2016_16,Temple,Butrinto
Hanson2016_16,Theatre,Butrinto
Hanson2016_16,Walls,Butrinto
Hanson2016_16,Walls,Butrinto
Hanson2016_17,Acropolis,Kalydon
Hanson2016_17,Agora?,Kalydon
Hanson2016_17,Bouleuterion,Kalydon
Hanson2016_17,Sanctuary of Artemis Laphria,Kalydon
Hanson2016_17,Stoa,Kalydon
Hanson2016_17,Temple,Kalydon
Hanson2016_17,Temple of Dionysus,Kalydon
Hanson2016_17,Urban grid,Kalydon
Hanson2016_17,Walls,Kalydon
Hanson2016_18,Prytaneum,Unknown
Hanson2016_18,Temple of Apollo,Unknown
Hanson2016_18,Temple of Athena,Unknown
Hanson2016_18,Theatre,Unknown
Hanson2016_18,Walls,Unknown
Hanson2016_19,Agora,Kamarina
Hanson2016_19,Ekklesiasterion,Kamarina
Hanson2016_19,Odeum,Kamarina
Hanson2016_19,Prytaneum,Kamarina
Hanson2016_19,Stoa,Kamarina
Hanson2016_19,Temple of Aphrodite,Kamarina
Hanson2016_19,Theatre,Kamarina
Hanson2016_19,Urban grid,Kamarina
Hanson2016_19,Walls,Kamarina
Hanson2016_20,Acropolis,Khaironia
Hanson2016_20,Theatre,Khaironia
Hanson2016_20,Walls,Khaironia
Hanson2016_21,Agora,Chalkis
Hanson2016_21,Aqueduct,Chalkis
Hanson2016_21,Bridge,Chalkis
Hanson2016_21,Gymnasium,Chalkis
Hanson2016_21,Sanctuary,Chalkis
Hanson2016_21,Sanctuary of Apollo Delphinios,Chalkis
Hanson2016_21,Stoa,Chalkis
Hanson2016_21,Temple of Zeus Olympius,Chalkis
Hanson2016_21,Theatre,Chalkis
Hanson2016_21,Walls,Chalkis
Hanson2016_22,Acropolis,Mataránga
Hanson2016_22,Temple of Athena Itonia,Mataránga
Hanson2016_22,Theatre,Mataránga
Hanson2016_22,Walls,Mataránga
Hanson2016_23,Acropolis,Xeropigadi
Hanson2016_23,Baths,Xeropigadi
Hanson2016_23,Hippodrome,Xeropigadi
Hanson2016_23,Sanctuary,Xeropigadi
Hanson2016_23,Sanctuary of Apollo, Artemis, and Leto,Xeropigadi
Hanson2016_23,Walls,Xeropigadi
Hanson2016_24,Acropolis,Kato Klitoria
Hanson2016_24,Temple of Asclepius,Kato Klitoria
Hanson2016_24,Temple of Athena Koria,Kato Klitoria
Hanson2016_24,Temple of Demeter,Kato Klitoria
Hanson2016_24,Temple of Eileithya,Kato Klitoria
Hanson2016_24,Temple of the Dioscuri,Kato Klitoria
Hanson2016_24,Theatre,Kato Klitoria
Hanson2016_24,Walls,Kato Klitoria
Hanson2016_25,Acropolis,Analipsi
Hanson2016_25,Agora,Analipsi
Hanson2016_25,Baths,Analipsi
Hanson2016_25,Bouleuterion,Analipsi
Hanson2016_25,Temple of Alcinous,Analipsi
Hanson2016_25,Temple of Apollo Korkyraios,Analipsi
Hanson2016_25,Temple of Artemis,Analipsi
Hanson2016_25,Temple of Corcyra,Analipsi
Hanson2016_25,Temple of Dionysus,Analipsi
Hanson2016_25,Temple of Hera Acraea,Analipsi
Hanson2016_25,Temple of Poseidon,Analipsi
Hanson2016_25,Temple of the Dioscuri,Analipsi
Hanson2016_25,Temple of Zeus,Analipsi
Hanson2016_25,Theatre,Analipsi
Hanson2016_25,Walls,Analipsi
Hanson2016_25,Walls,Analipsi
Hanson2016_26,Acropolis,Corinth
Hanson2016_26,Acropolis,Corinth
Hanson2016_26,Agora,Corinth
Hanson2016_26,Amphitheatre,Corinth
Hanson2016_26,Aqueduct,Corinth
Hanson2016_26,Arch,Corinth
Hanson2016_26,Basilica,Corinth
Hanson2016_26,Basilica,Corinth
Hanson2016_26,Basilica (South),Corinth
Hanson2016_26,Basilica?,Corinth
Hanson2016_26,Baths,Corinth
Hanson2016_26,Baths,Corinth
Hanson2016_26,Baths,Corinth
Hanson2016_26,Baths,Corinth
Hanson2016_26,Baths,Corinth
Hanson2016_26,Baths,Corinth
Hanson2016_26,Baths of Eurykles,Corinth
Hanson2016_26,Baths of Hadrian?,Corinth
Hanson2016_26,Bouleuterion,Corinth
Hanson2016_26,Colonnaded streets,Corinth
Hanson2016_26,Comitium,Corinth
Hanson2016_26,Forum,Corinth
Hanson2016_26,Fountain of Glauke,Corinth
Hanson2016_26,Fountain of Peirene,Corinth
Hanson2016_26,Gymnasium,Corinth
Hanson2016_26,Gymnasium,Corinth
Hanson2016_26,Hippodrome,Corinth
Hanson2016_26,Macellum,Corinth
Hanson2016_26,Macellum (North),Corinth
Hanson2016_26,Odeum,Corinth
Hanson2016_26,Sanctuary of Demeter and Kore,Corinth
Hanson2016_26,Sanctuary of Zeus,Corinth
Hanson2016_26,Stadium,Corinth
Hanson2016_26,Stoa,Corinth
Hanson2016_26,Stoa,Corinth
Hanson2016_26,Stoa (South),Corinth
Hanson2016_26,Tabularium?,Corinth
Hanson2016_26,Temple,Corinth
Hanson2016_26,Temple,Corinth
Hanson2016_26,Temple ('capitolium'),Corinth
Hanson2016_26,Temple of All the Gods (Pantheon)?,Corinth
Hanson2016_26,Temple of Aphrodite,Corinth
Hanson2016_26,Temple of Apollo Pythias,Corinth
Hanson2016_26,Temple of Asclepius,Corinth
Hanson2016_26,Temple of Athena Hellotis?,Corinth
Hanson2016_26,Temple of Gn. Babbius Philinus,Corinth
Hanson2016_26,Temple of Hera Akraia,Corinth
Hanson2016_26,Temple of Hercules?,Corinth
Hanson2016_26,Temple of the imperial cult,Corinth
Hanson2016_26,Temple of Venus / Fortuna?,Corinth
Hanson2016_26,Theatre,Corinth
Hanson2016_26,Unidentified public building ('Baths of Aphrodite'),Corinth
Hanson2016_26,Urban grid,Corinth
Hanson2016_26,Walls (Greek),Corinth
Hanson2016_26,Walls (Hellenistic),Corinth
Hanson2016_26,Walls (Late Roman),Corinth
Hanson2016_27,Acropolis,Agios Georgios
Hanson2016_27,Aqueduct,Agios Georgios
Hanson2016_27,Temple of Athena Itonia,Agios Georgios
Hanson2016_27,Theatre,Agios Georgios
Hanson2016_27,Walls,Agios Georgios
Hanson2016_28,Acropolis,Delos
Hanson2016_28,Agora,Delos
Hanson2016_28,Agora (of the Italians),Delos
Hanson2016_28,Baths,Delos
Hanson2016_28,Bouleuterion,Delos
Hanson2016_28,Ekklesiasterion,Delos
Hanson2016_28,Gymnasium,Delos
Hanson2016_28,Harbour,Delos
Hanson2016_28,Hippodrome,Delos
Hanson2016_28,Market,Delos
Hanson2016_28,Palaestra,Delos
Hanson2016_28,Palaestra,Delos
Hanson2016_28,Prytaneum,Delos
Hanson2016_28,Sanctuary of Agathe Tyche,Delos
Hanson2016_28,Sanctuary of Anios,Delos
Hanson2016_28,Sanctuary of Atargatis and Hadad,Delos
Hanson2016_28,Sanctuary of Dionysus,Delos
Hanson2016_28,Sanctuary of Kynthos,Delos
Hanson2016_28,Sanctuary of Zeus and Athena Kynthia,Delos
Hanson2016_28,Stadium,Delos
Hanson2016_28,Stoa,Delos
Hanson2016_28,Stoa of the Naxians,Delos
Hanson2016_28,Temple of Apollo,Delos
Hanson2016_28,Temple of Apollo,Delos
Hanson2016_28,"Temple of Apollo (Athenian Temple, Temple of the Seven Statues)",Delos
Hanson2016_28,Temple of Artemis,Delos
Hanson2016_28,Temple of Artemis,Delos
Hanson2016_28,Temple of Dionysus,Delos
Hanson2016_28,Temple of Hera,Delos
Hanson2016_28,Temple of Isis,Delos
Hanson2016_28,Temple of Jupiter Olympius,Delos
Hanson2016_28,Temple of Leto,Delos
Hanson2016_28,Temple of Leto,Delos
Hanson2016_28,Temple of Serapis (A),Delos
Hanson2016_28,Temple of Serapis (B),Delos
Hanson2016_28,Temple of Serapis (C),Delos
Hanson2016_28,Temple of the Dioscuri,Delos
Hanson2016_28,Temple of the Dioscuri,Delos
Hanson2016_28,Theatre,Delos
Hanson2016_28,Theatre-sanctuary (Sanctuary of the Dea Syria),Delos
Hanson2016_28,Urban grid,Delos
Hanson2016_29,Bouleuterion,Delphi
Hanson2016_29,Dikasterion,Delphi
Hanson2016_29,Gymnasium,Delphi
Hanson2016_29,Hippodrome,Delphi
Hanson2016_29,Prytaneum,Delphi
Hanson2016_29,Sanctuary of Apollo,Delphi
Hanson2016_29,Sanctuary of Athena,Delphi
Hanson2016_29,Stadium,Delphi
Hanson2016_29,Stoa,Delphi
Hanson2016_29,Stoa,Delphi
Hanson2016_29,Temple (Tholos),Delphi
Hanson2016_29,Theatre,Delphi
Hanson2016_30,Acropolis,Volos
Hanson2016_30,Agora,Volos
Hanson2016_30,Aqueduct,Volos
Hanson2016_30,Harbour,Volos
Hanson2016_30,Hippodrome,Volos
Hanson2016_30,Stadium,Volos
Hanson2016_30,Stoa,Volos
Hanson2016_30,Temple,Volos
Hanson2016_30,Temple of Artemis Lolkia,Volos
Hanson2016_30,Theatre,Volos
Hanson2016_30,Urban grid,Volos
Hanson2016_30,Walls,Volos
Hanson2016_30,Walls,Volos
Hanson2016_31,Acropolis,Dodona
Hanson2016_31,Bouleuterion,Dodona
Hanson2016_31,Prytaneum,Dodona
Hanson2016_31,Sanctuary of Zeus,Dodona
Hanson2016_31,Stadium,Dodona
Hanson2016_31,Temple of Aphrodite,Dodona
Hanson2016_31,Temple of Dione,Dodona
Hanson2016_31,Temple of Hercules,Dodona
Hanson2016_31,Temple of Themis,Dodona
Hanson2016_31,Theatre,Dodona
Hanson2016_31,Walls,Dodona
Hanson2016_32,Temple,Kato Achaia
Hanson2016_32,Temple,Kato Achaia
Hanson2016_32,Walls,Kato Achaia
Hanson2016_33,Agora,Lefta
Hanson2016_33,Temple of Asclepius,Lefta
Hanson2016_33,Temple of Athena Cranaea,Lefta
Hanson2016_33,Theatre,Lefta
Hanson2016_33,Walls,Lefta
Hanson2016_34,Acropolis,Elefsina
Hanson2016_34,Arch,Elefsina
Hanson2016_34,Arch,Elefsina
Hanson2016_34,Bouleuterion,Elefsina
Hanson2016_34,Nymphaeum,Elefsina
Hanson2016_34,Sanctuary of Demeter,Elefsina
Hanson2016_34,Stadium,Elefsina
Hanson2016_34,Temple of Artemis of the Portals and Father Poseidon,Elefsina
Hanson2016_34,Temple of Faustina?,Elefsina
Hanson2016_34,Temple of Pluto,Elefsina
Hanson2016_34,Temple of Sabina?,Elefsina
Hanson2016_34,Theatre (Athenian),Elefsina
Hanson2016_34,Theatre (Eleusinian),Elefsina
Hanson2016_34,Theatre (Rectilinear),Elefsina
Hanson2016_34,Walls,Elefsina
Hanson2016_34,Walls,Elefsina
Hanson2016_34,Walls,Elefsina
Hanson2016_34,Walls,Elefsina
Hanson2016_35,Acropolis,Ilida
Hanson2016_35,Agora,Ilida
Hanson2016_35,Baths,Ilida
Hanson2016_35,Bouleuterion,Ilida
Hanson2016_35,Gymnasium,Ilida
Hanson2016_35,Gymnasium,Ilida
Hanson2016_35,Gymnasium,Ilida
Hanson2016_35,Palaestra,Ilida
Hanson2016_35,Prytaneum,Ilida
Hanson2016_35,Sanctuary of Aphrodite Pandemos,Ilida
Hanson2016_35,Sanctuary of Artemis Philomeirax,Ilida
Hanson2016_35,Stoa (Korkyraion),Ilida
Hanson2016_35,Stoa of the Hellanodikai,Ilida
Hanson2016_35,Temple of Aphrodite,Ilida
Hanson2016_35,Temple of Athena,Ilida
Hanson2016_35,Temple of Hades,Ilida
Hanson2016_35,Temple of Silenos,Ilida
Hanson2016_35,Temple of Tyche and Sosipolis,Ilida
Hanson2016_35,Theatre,Ilida
Hanson2016_35,Walls,Ilida
Hanson2016_35,Walls,Ilida
Hanson2016_36,Acropolis,Palaia Epidauros
Hanson2016_36,Odeum,Palaia Epidauros
Hanson2016_36,Sanctuary of Apollo Maleatas,Palaia Epidauros
Hanson2016_36,Sanctuary of Asclepius,Palaia Epidauros
Hanson2016_36,Temple of Aphrodite?,Palaia Epidauros
Hanson2016_36,Temple of Artemis,Palaia Epidauros
Hanson2016_36,Temple of Asclepius,Palaia Epidauros
Hanson2016_36,Temple of Athena Cissaea,Palaia Epidauros
Hanson2016_36,Temple of Dionysus,Palaia Epidauros
Hanson2016_36,Temple of Hera,Palaia Epidauros
Hanson2016_36,Theatre,Palaia Epidauros
Hanson2016_36,Theatre,Palaia Epidauros
Hanson2016_36,Walls,Palaia Epidauros
Hanson2016_37,Acropolis,Eretria
Hanson2016_37,Agora,Eretria
Hanson2016_37,Baths,Eretria
Hanson2016_37,Gymnasium,Eretria
Hanson2016_37,Gymnasium,Eretria
Hanson2016_37,Harbour,Eretria
Hanson2016_37,Nymphaeum,Eretria
Hanson2016_37,Palaestra,Eretria
Hanson2016_37,Shrine of Apollo Daphnephoros,Eretria
Hanson2016_37,Shrine of Dionysus,Eretria
Hanson2016_37,Shrine of Isis,Eretria
Hanson2016_37,Temple (Tholos),Eretria
Hanson2016_37,Theatre,Eretria
Hanson2016_37,Walls,Eretria
Hanson2016_37,Walls,Eretria
Hanson2016_38,Theatre,Unknown
Hanson2016_39,Acropolis,Gonnoussa
Hanson2016_39,Agora,Gonnoussa
Hanson2016_39,Temple,Gonnoussa
Hanson2016_39,Temple of Asclepius?,Gonnoussa
Hanson2016_39,Temple of Athena Polias?,Gonnoussa
Hanson2016_39,Unidentified public building,Gonnoussa
Hanson2016_39,Unidentified public building,Gonnoussa
Hanson2016_39,Walls,Gonnoussa
Hanson2016_39,Walls,Gonnoussa
Hanson2016_40,Aqueduct,Gytheio
Hanson2016_40,Theatre,Gytheio
Hanson2016_40,Walls,Gytheio
Hanson2016_41,Forum,Jergucati
Hanson2016_41,Theatre,Jergucati
Hanson2016_41,Urban grid,Jergucati
Hanson2016_42,Acropolis,Unknown
Hanson2016_42,Temple,Unknown
Hanson2016_42,Temple of Artemis Tauropolos,Unknown
Hanson2016_42,Temple of Dionysus,Unknown
Hanson2016_42,Theatre,Unknown
Hanson2016_43,Acropolis,Othrys
Hanson2016_43,Agora,Othrys
Hanson2016_43,Prytaneum,Othrys
Hanson2016_43,Temple,Othrys
Hanson2016_43,Urban grid,Othrys
Hanson2016_43,Walls,Othrys
Hanson2016_44,Theatre,Unknown
Hanson2016_44,Walls,Unknown
Hanson2016_45,Acropolis,Unknown
Hanson2016_45,Aqueduct,Unknown
Hanson2016_45,Gymnasium,Unknown
Hanson2016_45,Temple of Artemis,Unknown
Hanson2016_45,Walls,Unknown
Hanson2016_46,Acropolis,Bogdanou
Hanson2016_46,Bouleuterion,Bogdanou
Hanson2016_46,Stoa,Bogdanou
Hanson2016_46,Temple of Artemis Elaphebolos,Bogdanou
Hanson2016_46,Theatre,Bogdanou
Hanson2016_46,Walls,Bogdanou
Hanson2016_47,Acropolis,Unknown
Hanson2016_47,Prytaneum,Unknown
Hanson2016_47,Theatre,Unknown
Hanson2016_47,Walls,Unknown
Hanson2016_48,Acropolis,Unknown
Hanson2016_48,Agora,Unknown
Hanson2016_48,Bouleuterion,Unknown
Hanson2016_48,Odeum,Unknown
Hanson2016_48,Temple of Apollo Kerdoios?,Unknown
Hanson2016_48,Temple?,Unknown
Hanson2016_48,Theatre (Large),Unknown
Hanson2016_48,Theatre (Small),Unknown
Hanson2016_48,Walls,Unknown
Hanson2016_48,Walls,Unknown
Hanson2016_49,Acropolis,Livadhia
Hanson2016_49,Agora?,Livadhia
Hanson2016_49,Stoa,Livadhia
Hanson2016_49,Temple,Livadhia
Hanson2016_49,Temple of Zeus Basileus,Livadhia
Hanson2016_49,Walls,Livadhia
Hanson2016_50,Acropolis,Neritus
Hanson2016_50,Agora?,Neritus
Hanson2016_50,Bridge,Neritus
Hanson2016_50,Temple,Neritus
Hanson2016_50,Theatre,Neritus
Hanson2016_50,Urban grid,Neritus
Hanson2016_50,Walls,Neritus
Hanson2016_51,Acropolis,Unknown
Hanson2016_51,Baths,Unknown
Hanson2016_51,Temple,Unknown
Hanson2016_51,Temple,Unknown
Hanson2016_51,Theatre,Unknown
Hanson2016_51,Walls,Unknown
Hanson2016_52,Acropolis,Lousoi
Hanson2016_52,Bouleuterion,Lousoi
Hanson2016_52,Fountain,Lousoi
Hanson2016_52,Sanctuary of Artemis Hemera,Lousoi
Hanson2016_53,Acropolis,Lykosoura
Hanson2016_53,Baths,Lykosoura
Hanson2016_53,Fountain,Lykosoura
Hanson2016_53,Sanctuary of Despoina,Lykosoura
Hanson2016_53,Stoa,Lykosoura
Hanson2016_53,Temple of Artemis Hegemone,Lykosoura
Hanson2016_53,Theatre,Lykosoura
Hanson2016_53,Walls,Lykosoura
Hanson2016_54,Theatre,Paleokastro
Hanson2016_54,Walls,Paleokastro
Hanson2016_55,Agora,Mantineia
Hanson2016_55,Bouleuterion,Mantineia
Hanson2016_55,Stoa,Mantineia
Hanson2016_55,Stoa,Mantineia
Hanson2016_55,Temple of Antinous,Mantineia
Hanson2016_55,Temple of Hadrian?,Mantineia
Hanson2016_55,Temple of Poseidon,Mantineia
Hanson2016_55,Temple to commemorate defeat of Antony by Octavian,Mantineia
Hanson2016_55,Theatre,Mantineia
Hanson2016_55,Urban grid,Mantineia
Hanson2016_55,Walls,Mantineia
Hanson2016_56,Agora,Sinánu
Hanson2016_56,Bouleuterion,Sinánu
Hanson2016_56,Bridge,Sinánu
Hanson2016_56,Gymnasium?,Sinánu
Hanson2016_56,Sanctuary of Aphrodite,Sinánu
Hanson2016_56,Stadium,Sinánu
Hanson2016_56,Stoa of Aristander,Sinánu
Hanson2016_56,Stoa of Myropolis,Sinánu
Hanson2016_56,Stoa of Philip,Sinánu
Hanson2016_56,Stoa of the Archives,Sinánu
Hanson2016_56,Temple of Apollo, Hermes, and the Muses,Sinánu
Hanson2016_56,Temple of Athena Polias,Sinánu
Hanson2016_56,Temple of Dionysus,Sinánu
Hanson2016_56,Temple of Hera Teleia,Sinánu
Hanson2016_56,Temple of Hermes Acacesius,Sinánu
